time	V(n012)	V(n015)	I(L1)
8.012197136157508e-005	9.626487e-002	1.499702e+001	-3.729007e+000
8.012231405655134e-005	9.656531e-002	1.499709e+001	-3.740639e+000
8.012267151653516e-005	9.687868e-002	1.499717e+001	-3.752772e+000
8.012317546919124e-005	9.732043e-002	1.499727e+001	-3.769875e+000
8.012374387956063e-005	9.781862e-002	1.499737e+001	-3.789163e+000
8.012452623055180e-005	9.850422e-002	1.499752e+001	-3.815707e+000
8.012555053248715e-005	9.940166e-002	1.499769e+001	-3.850450e+000
8.012759913635784e-005	1.011959e-001	1.499801e+001	-3.919911e+000
8.013001915714232e-005	1.033144e-001	1.499832e+001	-4.001915e+000
8.013455304553674e-005	1.072801e-001	1.499880e+001	-4.155407e+000
8.014053294197541e-005	1.125038e-001	1.499923e+001	-4.357529e+000
8.015249273485276e-005	1.229268e-001	1.499970e+001	-4.760484e+000
8.017641232060745e-005	1.436662e-001	1.500007e+001	-5.561030e+000
8.022089994235313e-005	1.818031e-001	1.500021e+001	-7.031193e+000
8.028211164685943e-005	2.331726e-001	1.500021e+001	-8.996352e+000
8.040453505587203e-005	3.309235e-001	1.500020e+001	-1.267602e+001
8.059984755587204e-005	4.686420e-001	1.500016e+001	-1.786736e+001
8.079516005587204e-005	5.779764e-001	1.500012e+001	-2.204163e+001
8.099047255587205e-005	6.530446e-001	1.500008e+001	-2.490915e+001
8.118578505587205e-005	6.899940e-001	1.500003e+001	-2.632288e+001
8.138109755587206e-005	6.871970e-001	1.499998e+001	-2.622053e+001
8.157641005587206e-005	6.453143e-001	1.499993e+001	-2.462704e+001
8.177172255587207e-005	5.672280e-001	1.499988e+001	-2.188318e+001
8.181468749999999e-005	5.455349e-001	1.499987e+001	-2.108739e+001
8.191061738825582e-005	4.919371e-001	1.499985e+001	-1.903917e+001
8.201000000000001e-005	4.294993e-001	1.499983e+001	-1.662373e+001
8.201038972131161e-005	4.292331e-001	1.479705e+001	-1.661376e+001
8.201116916393483e-005	4.287667e-001	1.436338e+001	-1.659382e+001
8.201272804918123e-005	4.283003e-001	1.339244e+001	-1.655389e+001
8.201466364945182e-005	4.286504e-001	1.203452e+001	-1.650425e+001
8.201612879945883e-005	4.297197e-001	1.089670e+001	-1.646663e+001
8.201706969998596e-005	4.308708e-001	1.011588e+001	-1.644244e+001
8.201720076235593e-005	4.310673e-001	1.000299e+001	-1.643907e+001
8.201746288709588e-005	4.314817e-001	9.772155e+000	-1.643232e+001
8.201798713657577e-005	4.324324e-001	9.300797e+000	-1.641882e+001
8.201897168370125e-005	4.347172e-001	8.389148e+000	-1.639346e+001
8.202000000000000e-005	4.380010e-001	7.412588e+000	-1.636695e+001
8.202010283162988e-005	4.384007e-001	7.362593e+000	-1.636430e+001
8.202030849488963e-005	4.392279e-001	7.263614e+000	-1.635899e+001
8.202071982140913e-005	4.409867e-001	7.070483e+000	-1.634838e+001
8.202154247444813e-005	4.448611e-001	6.703042e+000	-1.632713e+001
8.202318778052611e-005	4.543915e-001	6.027203e+000	-1.628458e+001
8.202550812176306e-005	4.737055e-001	5.177598e+000	-1.622449e+001
8.202778157042344e-005	5.043800e-001	4.449944e+000	-1.616550e+001
8.202960014151661e-005	5.459280e-001	3.940977e+000	-1.611823e+001
8.203099124661510e-005	6.000463e-001	3.594197e+000	-1.608202e+001
8.203201350942972e-005	6.676477e-001	3.362266e+000	-1.605537e+001
8.203273233732004e-005	7.477208e-001	3.211652e+000	-1.603662e+001
8.203320056786842e-005	8.330844e-001	3.120576e+000	-1.602440e+001
8.203349910999215e-005	9.182610e-001	3.067282e+000	-1.601661e+001
8.203373253309464e-005	1.023636e+000	3.031046e+000	-1.601051e+001
8.203395263808977e-005	1.199894e+000	3.004607e+000	-1.600476e+001
8.203419991845117e-005	1.517110e+000	2.985039e+000	-1.599829e+001
8.203456438705545e-005	2.155328e+000	2.968529e+000	-1.598875e+001
8.203495565942504e-005	2.992430e+000	2.958689e+000	-1.597849e+001
8.203532899742870e-005	3.901321e+000	2.951021e+000	-1.596870e+001
8.203568674692983e-005	4.902232e+000	2.939434e+000	-1.595929e+001
8.203604185260745e-005	6.118483e+000	2.919569e+000	-1.594994e+001
8.203642125196743e-005	7.816088e+000	2.887695e+000	-1.593992e+001
8.203707967615547e-005	1.213950e+001	2.818332e+000	-1.592246e+001
8.203767980204223e-005	1.787777e+001	2.748562e+000	-1.590643e+001
8.203850352579260e-005	2.855195e+001	2.649352e+000	-1.588413e+001
8.203969965678535e-005	4.811246e+001	2.505226e+000	-1.585113e+001
8.204097770939433e-005	7.040454e+001	2.350752e+000	-1.581500e+001
8.204240218606249e-005	9.163609e+001	2.174878e+000	-1.577384e+001
8.204307296244564e-005	9.840409e+001	2.088109e+000	-1.575414e+001
8.204342492947916e-005	1.004827e+002	2.039844e+000	-1.574372e+001
8.204352150848866e-005	1.006515e+002	2.025777e+000	-1.574086e+001
8.204356856080524e-005	1.006648e+002	2.018650e+000	-1.573946e+001
8.204358758522672e-005	1.006721e+002	2.015749e+000	-1.573889e+001
8.204360429358242e-005	1.006749e+002	2.013203e+000	-1.573840e+001
8.204361969620699e-005	1.006785e+002	2.010857e+000	-1.573794e+001
8.204363577929918e-005	1.006812e+002	2.008410e+000	-1.573746e+001
8.204366486382929e-005	1.006861e+002	2.003994e+000	-1.573660e+001
8.204372303288953e-005	1.006936e+002	1.995185e+000	-1.573487e+001
8.204379769614047e-005	1.007013e+002	1.983928e+000	-1.573265e+001
8.204389537524129e-005	1.007090e+002	1.969290e+000	-1.572975e+001
8.204400823905911e-005	1.007159e+002	1.952501e+000	-1.572640e+001
8.204413464575298e-005	1.007221e+002	1.933864e+000	-1.572264e+001
8.204427550034536e-005	1.007278e+002	1.913322e+000	-1.571845e+001
8.204448394848003e-005	1.007345e+002	1.883300e+000	-1.571226e+001
8.204467429840650e-005	1.007395e+002	1.856354e+000	-1.570660e+001
8.204505499825942e-005	1.007474e+002	1.803693e+000	-1.569528e+001
8.204550457351248e-005	1.007547e+002	1.743695e+000	-1.568190e+001
8.204640372401859e-005	1.007651e+002	1.629795e+000	-1.565514e+001
8.204745816718520e-005	1.007738e+002	1.506789e+000	-1.562373e+001
8.204953493098998e-005	1.007854e+002	1.292494e+000	-1.556179e+001
8.205217190012205e-005	1.007952e+002	1.066955e+000	-1.548298e+001
8.205698090099251e-005	1.008066e+002	7.530673e-001	-1.533888e+001
8.206253656551847e-005	1.008150e+002	4.932556e-001	-1.517185e+001
8.206781323389684e-005	1.008205e+002	3.270178e-001	-1.501263e+001
8.207280202949354e-005	1.008245e+002	2.221980e-001	-1.486154e+001
8.207777055503170e-005	1.008276e+002	1.516504e-001	-1.471055e+001
8.208279199624065e-005	1.008301e+002	1.031253e-001	-1.455743e+001
8.208784395698362e-005	1.008321e+002	6.992859e-002	-1.440287e+001
8.209288664979296e-005	1.008338e+002	4.732865e-002	-1.424809e+001
8.209755245426654e-005	1.008350e+002	3.288893e-002	-1.410443e+001
8.210177698996425e-005	1.008360e+002	2.374979e-002	-1.397398e+001
8.210628139870104e-005	1.008368e+002	1.685898e-002	-1.383449e+001
8.211091986669770e-005	1.008375e+002	1.186189e-002	-1.369044e+001
8.211617699292505e-005	1.008381e+002	7.946277e-003	-1.352669e+001
8.212118867250683e-005	1.008386e+002	5.397647e-003	-1.337012e+001
8.212633983978326e-005	1.008389e+002	3.631033e-003	-1.320870e+001
8.213127214348000e-005	1.008392e+002	2.483265e-003	-1.305369e+001
8.213638804018878e-005	1.008393e+002	1.683575e-003	-1.289243e+001
8.214204687550814e-005	1.008394e+002	1.099073e-003	-1.271350e+001
8.214844234761322e-005	1.008392e+002	6.819923e-004	-1.251059e+001
8.215630046337920e-005	1.008390e+002	3.811270e-004	-1.226028e+001
8.216577787035577e-005	1.008385e+002	1.891664e-004	-1.195698e+001
8.217820887123702e-005	1.008376e+002	7.576466e-005	-1.155682e+001
8.219515048424404e-005	1.008359e+002	2.019619e-005	-1.100731e+001
8.222081335665664e-005	1.008327e+002	-8.492863e-007	-1.016596e+001
8.226583045792102e-005	1.008254e+002	-6.631886e-006	-8.668272e+000
8.234055648587276e-005	1.008102e+002	-8.845221e-006	-6.145379e+000
8.239068238587784e-005	1.007979e+002	-1.015843e-005	-4.434130e+000
8.240068238587784e-005	1.007953e+002	-1.042672e-005	-4.090223e+000
8.242068238587783e-005	1.007897e+002	-1.098626e-005	-3.400253e+000
8.243068238587782e-005	1.007869e+002	-1.128319e-005	-3.054867e+000
8.244000000000002e-005	1.007841e+002	-1.157560e-005	-2.732777e+000
8.244136477175561e-005	1.007838e+002	-1.162000e-005	-2.685582e+000
8.244409431526680e-005	1.007829e+002	-1.171166e-005	-2.591165e+000
8.244955340228919e-005	1.007813e+002	-1.189885e-005	-2.402303e+000
8.245222142619402e-005	1.007804e+002	-1.199263e-005	-2.309987e+000
8.245466395219034e-005	1.007797e+002	-1.208014e-005	-2.225463e+000
8.245511494800737e-005	1.007795e+002	-1.209658e-005	-2.209855e+000
8.245601693964142e-005	1.007793e+002	-1.212979e-005	-2.178638e+000
8.245740821889106e-005	1.007788e+002	-1.218125e-005	-2.130486e+000
8.245874388795596e-005	1.007784e+002	-1.223116e-005	-2.084257e+000
8.246000000000001e-005	1.007780e+002	-1.210923e-005	-2.040780e+000
8.246012561120441e-005	1.007779e+002	-1.222692e-005	-2.036433e+000
8.246037683361323e-005	1.007779e+002	-1.229282e-005	-2.027737e+000
8.246066186973744e-005	1.007778e+002	-1.230369e-005	-2.017871e+000
8.246098548285786e-005	1.007777e+002	-1.231608e-005	-2.006669e+000
8.246163270909871e-005	1.007775e+002	-1.234098e-005	-1.984266e+000
8.246292716158039e-005	1.007770e+002	-1.239132e-005	-1.939457e+000
8.246551606654376e-005	1.007762e+002	-1.249396e-005	-1.849837e+000
8.247000000000000e-005	1.007747e+002	-1.267480e-005	-1.694611e+000
8.247000986467333e-005	1.007747e+002	-1.267531e-005	-1.694269e+000
8.247002959402000e-005	1.007747e+002	-1.267622e-005	-1.693586e+000
8.247006905271334e-005	1.007747e+002	-1.267787e-005	-1.692220e+000
8.247014797010000e-005	1.007747e+002	-1.268114e-005	-1.689488e+000
8.247062147441998e-005	1.007745e+002	-1.270089e-005	-1.673095e+000
8.247251549169994e-005	1.007739e+002	-1.278097e-005	-1.607523e+000
8.247504084807320e-005	1.007731e+002	-1.288925e-005	-1.520093e+000
8.247527760023319e-005	1.007730e+002	-1.289958e-005	-1.511896e+000
8.247559326977985e-005	1.007729e+002	-1.291340e-005	-1.500968e+000
8.247622460887317e-005	1.007727e+002	-1.294120e-005	-1.479110e+000
8.247748728705980e-005	1.007723e+002	-1.299718e-005	-1.435394e+000
8.247805146825187e-005	1.007721e+002	-1.302238e-005	-1.415861e+000
8.247842651294441e-005	1.007719e+002	-1.303923e-005	-1.402876e+000
8.247872115127111e-005	1.007718e+002	-1.305252e-005	-1.392676e+000
8.247899149703936e-005	1.007717e+002	-1.306475e-005	-1.383316e+000
8.247925844119867e-005	1.007717e+002	-1.307687e-005	-1.374074e+000
8.247953044057742e-005	1.007716e+002	-1.308924e-005	-1.364657e+000
8.247982350390155e-005	1.007715e+002	-1.310262e-005	-1.354511e+000
8.248011528392455e-005	1.007714e+002	-1.311597e-005	-1.344409e+000
8.248047899358695e-005	1.007712e+002	-1.313267e-005	-1.331817e+000
8.248055083328907e-005	1.007712e+002	-1.313597e-005	-1.329329e+000
8.248069451269330e-005	1.007712e+002	-1.314259e-005	-1.324355e+000
8.248098187150177e-005	1.007711e+002	-1.315586e-005	-1.314406e+000
8.248101667897276e-005	1.007711e+002	-1.315747e-005	-1.313201e+000
8.248108629391473e-005	1.007710e+002	-1.316069e-005	-1.310791e+000
8.248122552379868e-005	1.007710e+002	-1.316714e-005	-1.305971e+000
8.248150398356658e-005	1.007709e+002	-1.318008e-005	-1.296330e+000
8.248185649192461e-005	1.007708e+002	-1.319651e-005	-1.284126e+000
8.248224759246381e-005	1.007706e+002	-1.321481e-005	-1.270586e+000
8.248262577969056e-005	1.007705e+002	-1.323257e-005	-1.257493e+000
8.248300050313180e-005	1.007704e+002	-1.325024e-005	-1.244519e+000
8.248342482050244e-005	1.007702e+002	-1.327033e-005	-1.229829e+000
8.248380743368608e-005	1.007701e+002	-1.328852e-005	-1.216583e+000
8.248420615871227e-005	1.007700e+002	-1.330756e-005	-1.202779e+000
8.248458072953828e-005	1.007698e+002	-1.332552e-005	-1.189811e+000
8.248497458954376e-005	1.007697e+002	-1.334449e-005	-1.176175e+000
8.248535364156240e-005	1.007696e+002	-1.336282e-005	-1.163053e+000
8.248574621499073e-005	1.007694e+002	-1.338188e-005	-1.149462e+000
8.248612712881766e-005	1.007693e+002	-1.340045e-005	-1.136275e+000
8.248651819278950e-005	1.007691e+002	-1.341960e-005	-1.122736e+000
8.248690051937414e-005	1.007690e+002	-1.343841e-005	-1.109500e+000
8.248729138112620e-005	1.007689e+002	-1.345771e-005	-1.095969e+000
8.248767497638908e-005	1.007687e+002	-1.347674e-005	-1.082689e+000
8.248806696082667e-005	1.007686e+002	-1.349626e-005	-1.069119e+000
8.248845195427889e-005	1.007685e+002	-1.351552e-005	-1.055791e+000
8.248884738436372e-005	1.007683e+002	-1.353539e-005	-1.042102e+000
8.248923470304884e-005	1.007682e+002	-1.355494e-005	-1.028694e+000
8.248963804041167e-005	1.007681e+002	-1.357539e-005	-1.014731e+000
8.249003018807234e-005	1.007679e+002	-1.359536e-005	-1.001156e+000
8.249045042014952e-005	1.007678e+002	-1.361686e-005	-9.866088e-001
8.249085321474281e-005	1.007676e+002	-1.363756e-005	-9.726653e-001
8.249132049607771e-005	1.007674e+002	-1.366171e-005	-9.564895e-001
8.249181576886843e-005	1.007673e+002	-1.368745e-005	-9.393449e-001
8.249247619294681e-005	1.007670e+002	-1.372200e-005	-9.164837e-001
8.249314251858450e-005	1.007668e+002	-1.375715e-005	-8.934186e-001
8.249412632803561e-005	1.007664e+002	-1.380954e-005	-8.593643e-001
8.249512066222789e-005	1.007661e+002	-1.386319e-005	-8.249466e-001
8.249684504132094e-005	1.007655e+002	-1.395764e-005	-7.652615e-001
8.249819218072817e-005	1.007650e+002	-1.403275e-005	-7.186355e-001
8.250000000000001e-005	1.007643e+002	-1.413506e-005	-6.560673e-001
8.250000397721037e-005	1.007643e+002	-1.413799e-005	-6.559296e-001
8.250001193163107e-005	1.007643e+002	-1.414450e-005	-6.556543e-001
8.250002784047248e-005	1.007643e+002	-1.415868e-005	-6.551037e-001
8.250005345595796e-005	1.007643e+002	-1.418206e-005	-6.542172e-001
8.250010468692893e-005	1.007642e+002	-1.422860e-005	-6.524442e-001
8.250020714887085e-005	1.007642e+002	-1.432053e-005	-6.488982e-001
8.250041207275470e-005	1.007640e+002	-1.450000e-005	-6.418062e-001
8.250082192052239e-005	1.007638e+002	-1.484270e-005	-6.276224e-001
8.250164161605777e-005	1.007632e+002	-1.547804e-005	-5.992556e-001
8.250288925669281e-005	1.007625e+002	-1.634210e-005	-5.560807e-001
8.250470122182340e-005	1.007613e+002	-1.740528e-005	-4.933812e-001
8.250713748755638e-005	1.007599e+002	-1.860275e-005	-4.090846e-001
8.250808945462057e-005	1.007593e+002	-1.901738e-005	-3.761477e-001
8.250809606587161e-005	1.007593e+002	-1.902227e-005	-3.759190e-001
8.250810928837370e-005	1.007593e+002	-1.903760e-005	-3.754615e-001
8.250813573337787e-005	1.007593e+002	-1.907644e-005	-3.745466e-001
8.250818862338621e-005	1.007592e+002	-1.920577e-005	-3.727168e-001
8.250829440340291e-005	1.007590e+002	-1.978517e-005	-3.690571e-001
8.250843417245297e-005	1.007585e+002	-2.170457e-005	-3.642216e-001
8.250860402973043e-005	1.007569e+002	-2.660643e-005	-3.583452e-001
8.250876055618942e-005	1.007542e+002	-3.474262e-005	-3.529299e-001
8.250901358782380e-005	1.007476e+002	-5.486557e-005	-3.441762e-001
8.250936479460825e-005	1.007349e+002	-9.078648e-005	-3.320263e-001
8.250961966796275e-005	1.007242e+002	-1.196365e-004	-3.232093e-001
8.250973644028552e-005	1.007199e+002	-1.323185e-004	-3.191697e-001
8.250976645535447e-005	1.007188e+002	-1.352552e-004	-3.181314e-001
8.250982648549237e-005	1.007168e+002	-1.407623e-004	-3.160548e-001
8.250989309153632e-005	1.007147e+002	-1.466058e-004	-3.137507e-001
8.250991939516053e-005	1.007139e+002	-1.487852e-004	-3.128408e-001
8.250994739275159e-005	1.007130e+002	-1.510363e-004	-3.118723e-001
8.251000000000001e-005	1.007115e+002	-1.551597e-004	-3.100525e-001
8.251000526072485e-005	1.007113e+002	-1.555528e-004	-3.098705e-001
8.251001578217453e-005	1.007110e+002	-1.563314e-004	-3.095065e-001
8.251007891087264e-005	1.007093e+002	-1.607732e-004	-3.073227e-001
8.251016308247010e-005	1.007072e+002	-1.661425e-004	-3.044111e-001
8.251033142566504e-005	1.007033e+002	-1.752993e-004	-2.985878e-001
8.251066811205492e-005	1.006969e+002	-1.889318e-004	-2.869416e-001
8.251134148483468e-005	1.006877e+002	-2.064245e-004	-2.636497e-001
8.251203478410402e-005	1.006811e+002	-2.159306e-004	-2.396696e-001
8.251296454085163e-005	1.006747e+002	-2.201780e-004	-2.075125e-001
8.251411341308915e-005	1.006688e+002	-2.192351e-004	-1.677795e-001
8.251567133102279e-005	1.006626e+002	-2.132682e-004	-1.139045e-001
8.251767620794243e-005	1.006556e+002	-2.036810e-004	-4.458109e-002
8.252038697659686e-005	1.006463e+002	-1.934104e-004	4.913520e-002
8.252388989672248e-005	1.006315e+002	-1.912743e-004	1.702148e-001
8.252651139066862e-005	1.006141e+002	-2.018443e-004	2.608122e-001
8.252687610231818e-005	1.006107e+002	-2.061851e-004	2.734147e-001
8.252760552561727e-005	1.006022e+002	-2.225126e-004	2.986172e-001
8.252842062885184e-005	1.005882e+002	-2.518930e-004	3.267787e-001
8.252884000063090e-005	1.005767e+002	-2.781871e-004	3.412671e-001
8.252912179843128e-005	1.005649e+002	-3.081162e-004	3.510021e-001
8.252929994465224e-005	1.005535e+002	-3.392447e-004	3.571562e-001
8.252943045722723e-005	1.005404e+002	-3.762725e-004	3.616647e-001
8.252951055395894e-005	1.005276e+002	-4.141288e-004	3.644315e-001
8.252956892920233e-005	1.005121e+002	-4.616197e-004	3.664479e-001
8.252960856369192e-005	1.004936e+002	-5.221254e-004	3.678170e-001
8.252963837267510e-005	1.004658e+002	-6.197601e-004	3.688466e-001
8.252966431825368e-005	1.004113e+002	-7.820698e-004	3.697428e-001
8.252969215495454e-005	1.003254e+002	-1.019171e-003	3.707042e-001
8.252971363736433e-005	1.002639e+002	-1.200069e-003	3.714460e-001
8.252974036389825e-005	1.002006e+002	-1.386339e-003	3.723690e-001
8.252977740936001e-005	1.001329e+002	-1.586226e-003	3.736482e-001
8.252981243767289e-005	1.000878e+002	-1.724079e-003	3.748576e-001
8.252984573568310e-005	1.000574e+002	-1.814987e-003	3.760073e-001
8.252987788488874e-005	1.000369e+002	-1.875054e-003	3.771173e-001
8.252991209596200e-005	1.000215e+002	-1.918165e-003	3.782985e-001
8.252994429775157e-005	1.000116e+002	-1.945103e-003	3.794102e-001
8.252997453804546e-005	1.000049e+002	-1.961663e-003	3.804542e-001
8.252999859638581e-005	1.000011e+002	-1.970328e-003	3.812848e-001
8.253002024454828e-005	9.999841e+001	-1.975402e-003	3.820322e-001
8.253004214431238e-005	9.999631e+001	-1.978661e-003	3.827883e-001
8.253006316581307e-005	9.999471e+001	-1.980329e-003	3.835140e-001
8.253009485841618e-005	9.999290e+001	-1.980987e-003	3.846081e-001
8.253012815208219e-005	9.999158e+001	-1.980003e-003	3.857576e-001
8.253017514851759e-005	9.999038e+001	-1.976642e-003	3.873800e-001
8.253022298725839e-005	9.998965e+001	-1.971769e-003	3.890316e-001
8.253028881655445e-005	9.998910e+001	-1.963685e-003	3.913042e-001
8.253035970873560e-005	9.998879e+001	-1.954141e-003	3.937516e-001
8.253046086009172e-005	9.998858e+001	-1.939905e-003	3.972436e-001
8.253058048606208e-005	9.998843e+001	-1.922863e-003	4.013733e-001
8.253077036291034e-005	9.998826e+001	-1.895949e-003	4.079282e-001
8.253103987965726e-005	9.998801e+001	-1.858481e-003	4.172322e-001
8.253157891315110e-005	9.998754e+001	-1.786379e-003	4.358392e-001
8.253265698013878e-005	9.998659e+001	-1.652471e-003	4.730503e-001
8.253481311411412e-005	9.998468e+001	-1.420375e-003	5.474592e-001
8.253912538206482e-005	9.998083e+001	-1.055074e-003	6.962299e-001
8.254535815818416e-005	9.997523e+001	-6.758136e-004	9.111604e-001
8.255109743158746e-005	9.997002e+001	-4.456539e-004	1.108957e+000
8.255718839793586e-005	9.996448e+001	-2.945444e-004	1.318726e+000
8.256418791021582e-005	9.995808e+001	-1.898489e-004	1.559579e+000
8.257274875925688e-005	9.995024e+001	-1.186045e-004	1.853829e+000
8.258381454918410e-005	9.994009e+001	-7.367120e-005	2.233582e+000
8.259850501422367e-005	9.992661e+001	-4.624829e-005	2.736961e+000
8.260116238401223e-005	9.992417e+001	-4.391680e-005	2.827878e+000
8.260647712358935e-005	9.991930e+001	-4.157898e-005	3.009511e+000
8.260856312708323e-005	9.991740e+001	-4.083337e-005	3.080765e+000
8.260986815308110e-005	9.991620e+001	-4.044885e-005	3.125321e+000
8.261041250347247e-005	9.991570e+001	-4.030109e-005	3.143902e+000
8.261073902858236e-005	9.991541e+001	-4.021643e-005	3.155047e+000
8.261097363276318e-005	9.991518e+001	-4.015710e-005	3.163054e+000
8.261119555870726e-005	9.991499e+001	-4.010200e-005	3.170627e+000
8.261141757739540e-005	9.991478e+001	-4.004782e-005	3.178203e+000
8.261165565273709e-005	9.991457e+001	-3.999067e-005	3.186327e+000
8.261187777810659e-005	9.991436e+001	-3.993825e-005	3.193907e+000
8.261210815596585e-005	9.991415e+001	-3.988479e-005	3.201767e+000
8.261233243398468e-005	9.991394e+001	-3.983362e-005	3.209419e+000
8.261256929026580e-005	9.991373e+001	-3.978049e-005	3.217500e+000
8.261281240877949e-005	9.991351e+001	-3.972694e-005	3.225794e+000
8.261307671055110e-005	9.991326e+001	-3.966980e-005	3.234810e+000
8.261336048705387e-005	9.991300e+001	-3.960938e-005	3.244490e+000
8.261338777848038e-005	9.991298e+001	-3.960364e-005	3.245421e+000
8.261344236133340e-005	9.991293e+001	-3.959225e-005	3.247283e+000
8.261355152703944e-005	9.991283e+001	-3.956963e-005	3.251007e+000
8.261372939122708e-005	9.991267e+001	-3.953314e-005	3.257073e+000
8.261393955570230e-005	9.991248e+001	-3.949063e-005	3.264241e+000
8.261419738555142e-005	9.991224e+001	-3.943934e-005	3.273035e+000
8.261446885311876e-005	9.991199e+001	-3.938638e-005	3.282293e+000
8.261480301337799e-005	9.991168e+001	-3.932267e-005	3.293688e+000
8.261518504696444e-005	9.991133e+001	-3.925178e-005	3.306715e+000
8.261568084962385e-005	9.991088e+001	-3.916237e-005	3.323620e+000
8.261603827826405e-005	9.991055e+001	-3.909970e-005	3.335805e+000
8.261633523754561e-005	9.991028e+001	-3.904906e-005	3.345929e+000
8.261671135062605e-005	9.990993e+001	-3.898657e-005	3.358749e+000
8.261709592515807e-005	9.990958e+001	-3.892413e-005	3.371858e+000
8.261731360969716e-005	9.990939e+001	-3.888956e-005	3.379277e+000
8.261754961045197e-005	9.990917e+001	-3.885283e-005	3.387320e+000
8.261782077353792e-005	9.990892e+001	-3.881145e-005	3.396561e+000
8.261818554302249e-005	9.990859e+001	-3.875701e-005	3.408991e+000
8.261854134939271e-005	9.990826e+001	-3.870530e-005	3.421115e+000
8.261901546275906e-005	9.990783e+001	-3.863854e-005	3.437268e+000
8.261958404523606e-005	9.990731e+001	-3.856151e-005	3.456638e+000
8.262034720208500e-005	9.990662e+001	-3.846313e-005	3.482632e+000
8.262134218695375e-005	9.990571e+001	-3.834407e-005	3.516515e+000
8.262328413606466e-005	9.990393e+001	-3.813479e-005	3.582623e+000
8.262566284384255e-005	9.990176e+001	-3.791598e-005	3.663555e+000
8.262992945394287e-005	9.989787e+001	-3.760967e-005	3.808586e+000
8.263720165446686e-005	9.989124e+001	-3.724722e-005	4.055391e+000
8.264955867355687e-005	9.988001e+001	-3.687104e-005	4.473680e+000
8.266612980144436e-005	9.986501e+001	-3.657580e-005	5.031868e+000
8.269927205721933e-005	9.983523e+001	-3.615121e-005	6.138734e+000
8.274398578205098e-005	9.979559e+001	-3.553756e-005	7.605149e+000
8.283341323171427e-005	9.971870e+001	-3.393299e-005	1.040552e+001
8.301226813104085e-005	9.957769e+001	-2.964738e-005	1.551386e+001
8.320758063104085e-005	9.944891e+001	-2.363650e-005	2.022851e+001
8.340289313104086e-005	9.935310e+001	-1.638320e-005	2.374995e+001
8.359820563104086e-005	9.929532e+001	-8.281211e-006	2.587535e+001
8.379351813104087e-005	9.927839e+001	1.939729e-007	2.650112e+001
8.398883063104087e-005	9.930276e+001	8.551006e-006	2.561052e+001
8.418414313104088e-005	9.936653e+001	1.640953e-005	2.337632e+001
8.432468749999999e-005	9.943477e+001	2.162263e-005	2.105788e+001
8.435116071428570e-005	9.944960e+001	2.250153e-005	2.050369e+001
8.437763392857143e-005	9.946494e+001	2.335356e-005	1.993108e+001
8.440410714285714e-005	9.948079e+001	2.417872e-005	1.934004e+001
8.443058035714285e-005	9.949715e+001	2.497700e-005	1.873058e+001
8.445705357142857e-005	9.951403e+001	2.574840e-005	1.810269e+001
8.448352678571429e-005	9.953142e+001	2.649294e-005	1.745638e+001
8.451000000000000e-005	9.954932e+001	2.721060e-005	1.679165e+001
8.451100000000001e-005	9.955007e+001	2.716504e-005	1.676615e+001
8.451300000000001e-005	9.955104e+001	2.546056e-005	1.671510e+001
8.451512264080361e-005	9.955078e+001	2.053286e-005	1.666083e+001
8.451740659627354e-005	9.954860e+001	1.146745e-005	1.660234e+001
8.451820671806136e-005	9.954720e+001	7.081490e-006	1.658182e+001
8.451839975642435e-005	9.954679e+001	5.775732e-006	1.657687e+001
8.451878583315034e-005	9.954590e+001	2.857067e-006	1.656696e+001
8.451923197712796e-005	9.954471e+001	-7.356772e-007	1.655550e+001
8.451930632756661e-005	9.954449e+001	-1.394250e-006	1.655359e+001
8.451938067800525e-005	9.954427e+001	-2.067028e-006	1.655168e+001
8.451945502844390e-005	9.954405e+001	-2.754014e-006	1.654977e+001
8.451952937888255e-005	9.954381e+001	-3.455206e-006	1.654786e+001
8.451960372932120e-005	9.954358e+001	-4.170605e-006	1.654595e+001
8.451967807975984e-005	9.954333e+001	-4.900211e-006	1.654404e+001
8.451975243019849e-005	9.954308e+001	-5.644023e-006	1.654213e+001
8.452000000000001e-005	9.954220e+001	-8.163641e-006	1.653577e+001
8.452002475698017e-005	9.954211e+001	-8.448901e-006	1.653513e+001
8.452007427094047e-005	9.954191e+001	-9.028237e-006	1.653386e+001
8.452017329886107e-005	9.954150e+001	-1.021333e-005	1.653131e+001
8.452037135470228e-005	9.954065e+001	-1.264387e-005	1.652622e+001
8.452076746638468e-005	9.953888e+001	-1.768992e-005	1.651603e+001
8.452155968974950e-005	9.953500e+001	-2.863189e-005	1.649564e+001
8.452314413647914e-005	9.952554e+001	-5.470563e-005	1.645481e+001
8.452551973003168e-005	9.950522e+001	-1.073913e-004	1.639349e+001
8.452773602535827e-005	9.947456e+001	-1.829013e-004	1.633618e+001
8.452953709485548e-005	9.943266e+001	-2.859470e-004	1.628952e+001
8.453091858884090e-005	9.937811e+001	-4.232705e-004	1.625368e+001
8.453193578171097e-005	9.930990e+001	-5.998318e-004	1.622726e+001
8.453265113175836e-005	9.922913e+001	-8.128482e-004	1.620867e+001
8.453311564553832e-005	9.914333e+001	-1.043034e-003	1.619658e+001
8.453341246561024e-005	9.905757e+001	-1.285789e-003	1.618886e+001
