time	V(n012)	V(n015)	I(L1)
9.251449586821752e-005	8.885693e+001	6.061447e-001	1.273840e+001
9.251451124968824e-005	9.103807e+001	6.124488e-001	1.273851e+001
9.251452484014455e-005	9.261636e+001	6.168203e-001	1.273862e+001
9.251453905727821e-005	9.399849e+001	6.203795e-001	1.273873e+001
9.251455964254464e-005	9.558102e+001	6.241747e-001	1.273889e+001
9.251458220715304e-005	9.679781e+001	6.269467e-001	1.273907e+001
9.251460135192304e-005	9.749910e+001	6.282577e-001	1.273922e+001
9.251462755735385e-005	9.815117e+001	6.289905e-001	1.273942e+001
9.251465993522341e-005	9.865221e+001	6.290238e-001	1.273968e+001
9.251469519846100e-005	9.898135e+001	6.284021e-001	1.273996e+001
9.251473173107171e-005	9.918818e+001	6.273291e-001	1.274025e+001
9.251477077730914e-005	9.932494e+001	6.259059e-001	1.274055e+001
9.251481502814544e-005	9.941863e+001	6.241036e-001	1.274090e+001
9.251486408879612e-005	9.947987e+001	6.219766e-001	1.274129e+001
9.251492175356214e-005	9.951981e+001	6.193866e-001	1.274175e+001
9.251498719321539e-005	9.954380e+001	6.163931e-001	1.274227e+001
9.251506877630258e-005	9.955821e+001	6.126337e-001	1.274291e+001
9.251516702200940e-005	9.956644e+001	6.081088e-001	1.274369e+001
9.251530170425024e-005	9.957188e+001	6.019446e-001	1.274475e+001
9.251548217738741e-005	9.957676e+001	5.937856e-001	1.274618e+001
9.251578148456795e-005	9.958312e+001	5.805318e-001	1.274854e+001
9.251628982005991e-005	9.959222e+001	5.588427e-001	1.275255e+001
9.251730649104383e-005	9.960534e+001	5.184168e-001	1.276054e+001
9.251933983301168e-005	9.962094e+001	4.460978e-001	1.277645e+001
9.252189266228319e-005	9.963165e+001	3.687510e-001	1.279630e+001
9.252506664505310e-005	9.963870e+001	2.871509e-001	1.282082e+001
9.252570554528796e-005	9.963976e+001	2.730509e-001	1.282572e+001
9.252698334575770e-005	9.964152e+001	2.487020e-001	1.283548e+001
9.252953894669717e-005	9.964405e+001	2.073248e-001	1.285485e+001
9.253465014857612e-005	9.964703e+001	1.432603e-001	1.289316e+001
9.254019699377221e-005	9.964841e+001	9.365369e-002	1.293413e+001
9.254552131991266e-005	9.964888e+001	6.183395e-002	1.297280e+001
9.255042720029253e-005	9.964882e+001	4.227278e-002	1.300783e+001
9.255544128369672e-005	9.964852e+001	2.876432e-002	1.304303e+001
9.256042679687168e-005	9.964801e+001	1.960772e-002	1.307743e+001
9.256551549468847e-005	9.964742e+001	1.325822e-002	1.311194e+001
9.257052866788348e-005	9.964671e+001	9.010019e-003	1.314533e+001
9.257558952579359e-005	9.964599e+001	6.102516e-003	1.317843e+001
9.258060185908156e-005	9.964522e+001	4.147095e-003	1.321060e+001
9.258565404083558e-005	9.964445e+001	2.809721e-003	1.324242e+001
9.259067402373500e-005	9.964367e+001	1.907241e-003	1.327342e+001
9.259571773586754e-005	9.964290e+001	1.291854e-003	1.330396e+001
9.260073942104416e-005	9.964211e+001	8.757361e-004	1.333375e+001
9.260577136712165e-005	9.964136e+001	5.926416e-004	1.336299e+001
9.261079095600685e-005	9.964059e+001	3.921245e-004	1.339164e+001
9.261266184697366e-005	9.964033e+001	3.350787e-004	1.340217e+001
9.261384558881807e-005	9.964014e+001	3.049849e-004	1.340877e+001
9.261437742806630e-005	9.964008e+001	2.924640e-004	1.341173e+001
9.261469745353953e-005	9.964002e+001	2.852535e-004	1.341350e+001
9.261492977371340e-005	9.963999e+001	2.801476e-004	1.341478e+001
9.261515113276156e-005	9.963996e+001	2.753751e-004	1.341601e+001
9.261537452892639e-005	9.963992e+001	2.706416e-004	1.341724e+001
9.261561609800250e-005	9.963989e+001	2.656110e-004	1.341857e+001
9.261583939311389e-005	9.963985e+001	2.610415e-004	1.341980e+001
9.261607076852258e-005	9.963982e+001	2.563888e-004	1.342107e+001
9.261629368916672e-005	9.963979e+001	2.519831e-004	1.342230e+001
9.261652821800166e-005	9.963976e+001	2.474291e-004	1.342359e+001
9.261676672999026e-005	9.963972e+001	2.428810e-004	1.342490e+001
9.261702486187498e-005	9.963969e+001	2.380520e-004	1.342631e+001
9.261730013999651e-005	9.963964e+001	2.330066e-004	1.342782e+001
9.261760566215124e-005	9.963960e+001	2.275304e-004	1.342949e+001
9.261794079991152e-005	9.963955e+001	2.216513e-004	1.343131e+001
9.261815612592730e-005	9.963952e+001	2.179538e-004	1.343249e+001
9.261842121591305e-005	9.963948e+001	2.134901e-004	1.343393e+001
9.261863336461014e-005	9.963945e+001	2.099846e-004	1.343509e+001
9.261893342777842e-005	9.963940e+001	2.051256e-004	1.343672e+001
9.261921884686109e-005	9.963937e+001	2.006105e-004	1.343826e+001
9.261965542432980e-005	9.963931e+001	1.938917e-004	1.344063e+001
9.262008255293936e-005	9.963924e+001	1.874996e-004	1.344294e+001
9.262040380094475e-005	9.963920e+001	1.828331e-004	1.344467e+001
9.262078284856702e-005	9.963914e+001	1.774812e-004	1.344671e+001
9.262114630704286e-005	9.963909e+001	1.724735e-004	1.344867e+001
9.262136536109308e-005	9.963906e+001	1.695240e-004	1.344985e+001
9.262161024396701e-005	9.963902e+001	1.662953e-004	1.345116e+001
9.262188346316265e-005	9.963898e+001	1.627673e-004	1.345262e+001
9.262224501959635e-005	9.963893e+001	1.582073e-004	1.345456e+001
9.262260631767796e-005	9.963888e+001	1.537766e-004	1.345649e+001
9.262308825555747e-005	9.963882e+001	1.480630e-004	1.345906e+001
9.262366820750475e-005	9.963873e+001	1.414666e-004	1.346214e+001
9.262443906207756e-005	9.963862e+001	1.331592e-004	1.346623e+001
9.262546736968230e-005	9.963847e+001	1.229456e-004	1.347165e+001
9.262749659928110e-005	9.963819e+001	1.049898e-004	1.348228e+001
9.262991798268890e-005	9.963786e+001	8.705830e-005	1.349481e+001
9.263438516744798e-005	9.963725e+001	6.155027e-005	1.351753e+001
9.263992428190421e-005	9.963651e+001	3.859353e-005	1.354510e+001
9.264498900701783e-005	9.963585e+001	2.426676e-005	1.356970e+001
9.264979621487481e-005	9.963524e+001	1.511516e-005	1.359245e+001
9.265434511471025e-005	9.963468e+001	9.198331e-006	1.361344e+001
9.265937804150184e-005	9.963407e+001	4.764380e-006	1.363603e+001
9.266506171682599e-005	9.963341e+001	1.487222e-006	1.366077e+001
9.267191954744705e-005	9.963263e+001	-9.179515e-007	1.368953e+001
9.267995502448381e-005	9.963176e+001	-2.447401e-006	1.372169e+001
9.269016939938587e-005	9.963072e+001	-3.301899e-006	1.376015e+001
9.270324132578701e-005	9.962949e+001	-3.572291e-006	1.380529e+001
9.272179298834014e-005	9.962794e+001	-3.360283e-006	1.386116e+001
9.275060560663403e-005	9.962599e+001	-2.673747e-006	1.392742e+001
9.280344781749795e-005	9.962389e+001	-1.250537e-006	1.398046e+001
9.290913223922580e-005	9.962532e+001	1.595537e-006	1.383540e+001
9.310444473922580e-005	9.964732e+001	6.634354e-006	1.292316e+001
9.329975723922581e-005	9.969281e+001	1.118506e-005	1.125862e+001
9.349506973922581e-005	9.975850e+001	1.493732e-005	8.853735e+000
9.369038223922582e-005	9.983977e+001	1.764534e-005	5.877501e+000
9.388569473922582e-005	9.993099e+001	1.913682e-005	2.535869e+000
9.408100723922583e-005	1.000259e+002	1.932376e-005	-9.425297e-001
9.427631973922584e-005	1.001181e+002	1.845269e-005	-4.393018e+000
9.431468750000000e-005	1.001355e+002	1.811728e-005	-5.043795e+000
9.442142302154830e-005	1.001815e+002	1.684590e-005	-6.764386e+000
9.450000000000001e-005	1.002129e+002	1.568471e-005	-7.937375e+000
9.451000000000000e-005	1.002167e+002	1.722376e-005	-8.080144e+000
9.451341787747769e-005	1.002197e+002	2.064178e-005	-8.128620e+000
9.451605645232807e-005	1.002231e+002	2.577050e-005	-8.165876e+000
9.451654651425060e-005	1.002238e+002	2.702593e-005	-8.172781e+000
9.451752663809567e-005	1.002255e+002	3.002293e-005	-8.186574e+000
9.451803975230986e-005	1.002265e+002	3.183862e-005	-8.193789e+000
9.451906598073824e-005	1.002287e+002	3.616055e-005	-8.208204e+000
9.452000000000000e-005	1.002311e+002	4.073859e-005	-8.221310e+000
9.452186803852351e-005	1.002365e+002	5.136790e-005	-8.247478e+000
9.452364491504367e-005	1.002430e+002	6.461372e-005	-8.272319e+000
9.452606533272841e-005	1.002556e+002	9.151583e-005	-8.306077e+000
9.452846022745348e-005	1.002751e+002	1.346743e-004	-8.339397e+000
9.453041469294702e-005	1.003017e+002	1.959528e-004	-8.366524e+000
9.453200374285158e-005	1.003382e+002	2.845275e-004	-8.388531e+000
9.453328780754162e-005	1.003883e+002	4.126127e-004	-8.406281e+000
9.453440999703311e-005	1.004631e+002	5.918347e-004	-8.421771e+000
9.453504893864608e-005	1.005224e+002	7.249707e-004	-8.430580e+000
9.453550298043863e-005	1.005629e+002	8.184763e-004	-8.436834e+000
9.453595302939480e-005	1.005960e+002	8.906660e-004	-8.443028e+000
9.453647323499002e-005	1.006272e+002	9.485965e-004	-8.450184e+000
9.453705928639771e-005	1.006542e+002	9.842092e-004	-8.458238e+000
9.453823138921311e-005	1.006898e+002	1.002185e-003	-8.474328e+000
9.453930169101050e-005	1.007082e+002	9.824511e-004	-8.489003e+000
9.454061937725531e-005	1.007210e+002	9.295670e-004	-8.507042e+000
9.454207393283982e-005	1.007305e+002	8.613924e-004	-8.526918e+000
9.454420224718843e-005	1.007403e+002	7.632292e-004	-8.555929e+000
9.454760794136250e-005	1.007512e+002	6.245584e-004	-8.602182e+000
9.455289366933333e-005	1.007625e+002	4.520415e-004	-8.673608e+000
9.455871024421172e-005	1.007712e+002	3.131105e-004	-8.751710e+000
9.456492149551218e-005	1.007782e+002	2.114232e-004	-8.834522e+000
9.457054640853475e-005	1.007833e+002	1.495347e-004	-8.908968e+000
9.457631954208870e-005	1.007877e+002	1.068875e-004	-8.984814e+000
9.458186006230036e-005	1.007914e+002	7.893242e-005	-9.057072e+000
9.458758648786646e-005	1.007947e+002	5.910287e-005	-9.131203e+000
9.459314473446696e-005	1.007976e+002	4.572715e-005	-9.202620e+000
9.459880034529715e-005	1.008002e+002	3.618723e-005	-9.274738e+000
9.460434984543067e-005	1.008025e+002	2.951586e-005	-9.344962e+000
9.460994487148870e-005	1.008047e+002	2.465139e-005	-9.415214e+000
9.461550081220815e-005	1.008067e+002	2.108719e-005	-9.484430e+000
9.462102564960364e-005	1.008085e+002	1.842155e-005	-9.552712e+000
9.462659247805884e-005	1.008102e+002	1.635527e-005	-9.620963e+000
9.463200131014769e-005	1.008118e+002	1.477721e-005	-9.686739e+000
9.463759293487364e-005	1.008134e+002	1.346601e-005	-9.754184e+000
9.464290047825829e-005	1.008147e+002	1.244779e-005	-9.817659e+000
9.464900980099257e-005	1.008162e+002	1.147930e-005	-9.890059e+000
9.465569749911553e-005	1.008178e+002	1.060126e-005	-9.968484e+000
9.466437407618764e-005	1.008196e+002	9.663290e-006	-1.006898e+001
9.467387397285117e-005	1.008215e+002	8.828014e-006	-1.017728e+001
9.468756341122837e-005	1.008241e+002	7.866046e-006	-1.033022e+001
9.470366575380132e-005	1.008267e+002	6.987952e-006	-1.050488e+001
9.473159992877364e-005	1.008307e+002	5.861682e-006	-1.079477e+001
9.476874163173217e-005	1.008352e+002	4.823133e-006	-1.115071e+001
9.484302503764923e-005	1.008422e+002	3.356952e-006	-1.180494e+001
9.485302503764922e-005	1.008430e+002	3.210719e-006	-1.188550e+001
9.487302503764921e-005	1.008444e+002	2.981559e-006	-1.203098e+001
9.491302503764919e-005	1.008470e+002	2.538606e-006	-1.230420e+001
9.492302503764919e-005	1.008476e+002	2.435623e-006	-1.236764e+001
9.494000000000002e-005	1.008486e+002	2.271999e-006	-1.246796e+001
9.495000000000002e-005	1.008491e+002	2.178373e-006	-1.252438e+001
9.496000000000001e-005	1.008496e+002	2.087135e-006	-1.257867e+001
9.496047434188620e-005	1.008496e+002	2.082789e-006	-1.258118e+001
9.496142302565860e-005	1.008496e+002	2.074140e-006	-1.258615e+001
9.496885427038244e-005	1.008500e+002	2.008130e-006	-1.262435e+001
9.497000000000001e-005	1.008501e+002	1.998043e-006	-1.263013e+001
9.497019717651781e-005	1.008501e+002	1.996307e-006	-1.263113e+001
9.497051006850762e-005	1.008501e+002	1.993560e-006	-1.263270e+001
9.497082104963324e-005	1.008501e+002	1.990829e-006	-1.263426e+001
9.497268693638691e-005	1.008502e+002	1.974499e-006	-1.264355e+001
9.497517478539181e-005	1.008503e+002	1.952793e-006	-1.265585e+001
9.497525253067322e-005	1.008503e+002	1.952115e-006	-1.265623e+001
9.497540802123603e-005	1.008503e+002	1.950762e-006	-1.265700e+001
9.497571900236164e-005	1.008503e+002	1.948061e-006	-1.265852e+001
9.497634096461286e-005	1.008503e+002	1.942663e-006	-1.266156e+001
9.497758488911531e-005	1.008504e+002	1.931882e-006	-1.266761e+001
9.497816668701807e-005	1.008504e+002	1.926847e-006	-1.267044e+001
9.497854589990368e-005	1.008505e+002	1.923569e-006	-1.267227e+001
9.497884648728597e-005	1.008505e+002	1.920973e-006	-1.267372e+001
9.497911901125636e-005	1.008505e+002	1.918621e-006	-1.267504e+001
9.497938635530792e-005	1.008505e+002	1.916315e-006	-1.267633e+001
9.497965753799775e-005	1.008505e+002	1.913977e-006	-1.267763e+001
9.497995217058524e-005	1.008505e+002	1.911437e-006	-1.267904e+001
9.498024096281077e-005	1.008505e+002	1.908950e-006	-1.268043e+001
9.498059601256660e-005	1.008505e+002	1.905894e-006	-1.268213e+001
9.498065481100865e-005	1.008505e+002	1.905388e-006	-1.268241e+001
9.498077240789276e-005	1.008506e+002	1.904377e-006	-1.268297e+001
9.498100760166096e-005	1.008506e+002	1.902354e-006	-1.268410e+001
9.498129929711505e-005	1.008506e+002	1.899848e-006	-1.268549e+001
9.498166886477374e-005	1.008506e+002	1.896674e-006	-1.268725e+001
9.498202567463060e-005	1.008506e+002	1.893611e-006	-1.268895e+001
9.498240314557075e-005	1.008506e+002	1.890373e-006	-1.269074e+001
9.498278479291642e-005	1.008506e+002	1.887102e-006	-1.269255e+001
9.498316739728284e-005	1.008507e+002	1.883826e-006	-1.269436e+001
9.498359107197303e-005	1.008507e+002	1.880200e-006	-1.269636e+001
9.498397277729402e-005	1.008507e+002	1.876936e-006	-1.269815e+001
9.498437060533934e-005	1.008507e+002	1.873537e-006	-1.270002e+001
9.498474530957734e-005	1.008507e+002	1.870337e-006	-1.270178e+001
9.498513945891536e-005	1.008507e+002	1.866974e-006	-1.270363e+001
9.498551828615745e-005	1.008508e+002	1.863745e-006	-1.270540e+001
9.498591135634281e-005	1.008508e+002	1.860396e-006	-1.270723e+001
9.498629148368093e-005	1.008508e+002	1.857160e-006	-1.270900e+001
9.498668374204467e-005	1.008508e+002	1.853822e-006	-1.271083e+001
9.498706446890255e-005	1.008508e+002	1.850586e-006	-1.271259e+001
9.498745770323003e-005	1.008508e+002	1.847245e-006	-1.271441e+001
9.498783821178864e-005	1.008509e+002	1.844015e-006	-1.271617e+001
9.498823471716819e-005	1.008509e+002	1.840652e-006	-1.271800e+001
9.498861397339434e-005	1.008509e+002	1.837437e-006	-1.271975e+001
9.498901797812086e-005	1.008509e+002	1.834015e-006	-1.272160e+001
9.498939482343108e-005	1.008509e+002	1.830825e-006	-1.272333e+001
9.498976814490986e-005	1.008509e+002	1.827668e-006	-1.272504e+001
9.499016261331104e-005	1.008510e+002	1.824333e-006	-1.272684e+001
9.499054533117136e-005	1.008510e+002	1.821101e-006	-1.272859e+001
9.499095219832287e-005	1.008510e+002	1.817667e-006	-1.273044e+001
9.499143582880585e-005	1.008510e+002	1.813588e-006	-1.273263e+001
9.499188633715143e-005	1.008510e+002	1.809792e-006	-1.273467e+001
9.499244457737783e-005	1.008511e+002	1.805093e-006	-1.273719e+001
9.499307194863534e-005	1.008511e+002	1.799818e-006	-1.274002e+001
9.499388181013796e-005	1.008511e+002	1.793017e-006	-1.274365e+001
9.499479055281454e-005	1.008512e+002	1.785398e-006	-1.274770e+001
9.499614785085122e-005	1.008512e+002	1.774041e-006	-1.275373e+001
9.499762716705359e-005	1.008513e+002	1.761696e-006	-1.276023e+001
9.500000000000001e-005	1.008514e+002	1.741940e-006	-1.277061e+001
9.500000522024293e-005	1.008514e+002	2.544403e-003	-1.277063e+001
9.500001566072878e-005	1.008514e+002	7.633467e-003	-1.277067e+001
9.500002384805148e-005	1.008514e+002	1.162903e-002	-1.277071e+001
9.500003202045185e-005	1.008514e+002	1.562408e-002	-1.277074e+001
9.500008105485404e-005	1.008514e+002	3.973265e-002	-1.277096e+001
9.500014643405696e-005	1.008514e+002	7.223397e-002	-1.277124e+001
9.500027719246280e-005	1.008514e+002	1.384470e-001	-1.277181e+001
9.500053870927447e-005	1.008514e+002	2.756264e-001	-1.277294e+001
9.500106174289784e-005	1.008514e+002	5.677756e-001	-1.277519e+001
9.500204634960671e-005	1.008515e+002	1.170858e+000	-1.277942e+001
9.500345027588353e-005	1.008515e+002	2.140324e+000	-1.278540e+001
9.500552326590041e-005	1.008516e+002	3.755743e+000	-1.279417e+001
9.500725423047574e-005	1.008517e+002	5.241402e+000	-1.280143e+001
9.500809311716681e-005	1.008517e+002	6.010647e+000	-1.280492e+001
9.500832222661786e-005	1.008517e+002	6.228543e+000	-1.280587e+001
9.500859561945589e-005	1.008517e+002	6.492797e+000	-1.280700e+001
9.500873970172339e-005	1.008517e+002	6.633118e+000	-1.280760e+001
9.500881698781380e-005	1.008516e+002	6.708809e+000	-1.280792e+001
9.500886474519251e-005	1.008514e+002	6.755729e+000	-1.280811e+001
9.500890301221810e-005	1.008512e+002	6.793403e+000	-1.280827e+001
9.500893861915097e-005	1.008509e+002	6.828517e+000	-1.280842e+001
9.500897335746191e-005	1.008505e+002	6.862829e+000	-1.280856e+001
9.500901203232770e-005	1.008498e+002	6.901097e+000	-1.280872e+001
9.500906194581530e-005	1.008486e+002	6.950590e+000	-1.280893e+001
9.500912161244857e-005	1.008465e+002	7.009912e+000	-1.280917e+001
9.500919645523957e-005	1.008424e+002	7.084579e+000	-1.280948e+001
9.500929313443683e-005	1.008345e+002	7.181483e+000	-1.280988e+001
9.500943298095065e-005	1.008173e+002	7.322635e+000	-1.281045e+001
9.500967278281194e-005	1.007712e+002	7.567111e+000	-1.281144e+001
9.501000000000000e-005	1.006744e+002	7.903608e+000	-1.281279e+001
9.501003272171881e-005	1.006625e+002	7.921655e+000	-1.281292e+001
9.501009816515642e-005	1.006379e+002	7.957657e+000	-1.281319e+001
9.501022905203166e-005	1.005845e+002	8.029191e+000	-1.281373e+001
9.501049082578210e-005	1.004631e+002	8.170280e+000	-1.281480e+001
9.501101437328300e-005	1.001679e+002	8.446528e+000	-1.281695e+001
9.501154325929577e-005	9.981165e+001	8.717517e+000	-1.281912e+001
9.501213239141038e-005	9.936303e+001	9.008825e+000	-1.282154e+001
9.501268374880235e-005	9.890757e+001	9.270156e+000	-1.282380e+001
9.501349060537610e-005	9.819921e+001	9.637281e+000	-1.282712e+001
9.501382595387576e-005	9.789221e+001	9.784552e+000	-1.282850e+001
9.501415254901626e-005	9.757625e+001	9.923229e+000	-1.282985e+001
9.501426239503939e-005	9.745112e+001	9.968900e+000	-1.283030e+001
9.501430013951797e-005	9.739104e+001	9.984410e+000	-1.283045e+001
9.501431049214124e-005	9.736548e+001	9.988609e+000	-1.283050e+001
9.501431704966539e-005	9.733981e+001	9.991203e+000	-1.283053e+001
9.501432167488067e-005	9.729574e+001	9.992544e+000	-1.283054e+001
9.501432497375515e-005	9.698335e+001	9.992342e+000	-1.283056e+001
9.501432869845091e-005	9.620967e+001	9.990389e+000	-1.283057e+001
9.501433246440973e-005	9.510256e+001	9.986989e+000	-1.283059e+001
9.501433650239731e-005	9.365282e+001	9.982125e+000	-1.283061e+001
9.501434088201090e-005	9.184676e+001	9.975660e+000	-1.283063e+001
9.501434834163331e-005	8.835915e+001	9.962461e+000	-1.283066e+001
9.501436326087815e-005	8.044281e+001	9.932167e+000	-1.283073e+001
9.501437765922328e-005	7.231013e+001	9.900196e+000	-1.283080e+001
9.501439938006287e-005	6.020649e+001	9.849849e+000	-1.283092e+001
9.501442873954642e-005	4.536928e+001	9.780805e+000	-1.283110e+001
9.501447294676288e-005	2.750447e+001	9.671402e+000	-1.283139e+001
9.501449754573925e-005	1.997192e+001	9.597453e+000	-1.283156e+001
9.501451675244316e-005	1.522679e+001	9.517817e+000	-1.283170e+001
9.501453034547210e-005	1.248903e+001	9.439466e+000	-1.283180e+001
9.501454458712164e-005	1.013970e+001	9.338804e+000	-1.283191e+001
9.501455559025126e-005	8.632671e+000	9.257824e+000	-1.283200e+001
9.501456845464544e-005	7.134566e+000	9.169792e+000	-1.283210e+001
9.501458436667341e-005	5.597291e+000	9.080124e+000	-1.283222e+001
9.501460290344056e-005	4.211604e+000	9.008971e+000	-1.283237e+001
9.501462245860699e-005	3.176708e+000	8.966380e+000	-1.283252e+001
9.501464158889668e-005	2.470756e+000	8.944097e+000	-1.283267e+001
9.501466452644144e-005	1.887316e+000	8.930659e+000	-1.283286e+001
9.501469585514644e-005	1.374080e+000	8.923977e+000	-1.283311e+001
9.501473085558522e-005	1.028984e+000	8.924890e+000	-1.283339e+001
9.501476669497934e-005	8.141526e-001	8.931256e+000	-1.283368e+001
9.501480537420119e-005	6.717117e-001	8.941561e+000	-1.283399e+001
9.501484796780441e-005	5.757088e-001	8.955157e+000	-1.283433e+001
9.501489683577632e-005	5.111489e-001	8.972325e+000	-1.283472e+001
9.501495192103203e-005	4.699271e-001	8.992743e+000	-1.283517e+001
9.501501720284474e-005	4.444581e-001	9.017651e+000	-1.283569e+001
9.501509424674481e-005	4.293973e-001	9.047445e+000	-1.283631e+001
9.501519195251061e-005	4.208793e-001	9.085365e+000	-1.283709e+001
9.501531696857232e-005	4.153225e-001	9.133721e+000	-1.283810e+001
9.501549525796112e-005	4.108104e-001	9.202059e+000	-1.283953e+001
9.501576217590974e-005	4.049934e-001	9.302676e+000	-1.284167e+001
9.501626416233326e-005	3.963440e-001	9.486137e+000	-1.284570e+001
9.501726813518028e-005	3.833582e-001	9.831797e+000	-1.285372e+001
9.501927608087433e-005	3.679843e-001	1.046160e+001	-1.286970e+001
9.502162200902416e-005	3.580953e-001	1.109975e+001	-1.288825e+001
9.502528790926942e-005	3.497757e-001	1.191820e+001	-1.291697e+001
9.502966867340251e-005	3.449683e-001	1.267492e+001	-1.295086e+001
9.503564296693589e-005	3.417942e-001	1.342819e+001	-1.299640e+001
9.504107906086850e-005	3.408107e-001	1.390876e+001	-1.303713e+001
9.504711655778045e-005	3.404007e-001	1.426526e+001	-1.308149e+001
9.505405351620164e-005	3.408031e-001	1.453156e+001	-1.313134e+001
9.506251869042424e-005	3.415500e-001	1.472742e+001	-1.319055e+001
9.507333918265550e-005	3.430937e-001	1.486231e+001	-1.326358e+001
9.508760960031424e-005	3.451403e-001	1.495507e+001	-1.335675e+001
9.509017283057909e-005	3.455746e-001	1.496413e+001	-1.337299e+001
9.509310954719654e-005	3.460316e-001	1.497027e+001	-1.339118e+001
9.509670326388291e-005	3.465737e-001	1.497646e+001	-1.341318e+001
9.510129915008586e-005	3.472752e-001	1.498255e+001	-1.344085e+001
9.510631274510120e-005	3.480196e-001	1.498748e+001	-1.347048e+001
9.511162212762649e-005	3.488064e-001	1.499138e+001	-1.350130e+001
9.511352855085770e-005	3.490791e-001	1.499249e+001	-1.351221e+001
9.511474626241348e-005	3.492590e-001	1.499308e+001	-1.351911e+001
9.511526916473870e-005	3.493318e-001	1.499332e+001	-1.352206e+001
9.511559129272546e-005	3.493795e-001	1.499347e+001	-1.352387e+001
9.511582416139619e-005	3.494125e-001	1.499357e+001	-1.352518e+001
9.511604620811480e-005	3.494445e-001	1.499366e+001	-1.352643e+001
9.511626973656455e-005	3.494766e-001	1.499376e+001	-1.352768e+001
9.511651086920733e-005	3.495112e-001	1.499385e+001	-1.352903e+001
9.511673405265091e-005	3.495432e-001	1.499395e+001	-1.353028e+001
9.511696523326584e-005	3.495763e-001	1.499404e+001	-1.353158e+001
9.511718835295890e-005	3.496082e-001	1.499413e+001	-1.353282e+001
9.511742315446739e-005	3.496418e-001	1.499422e+001	-1.353413e+001
9.511766230965472e-005	3.496759e-001	1.499431e+001	-1.353547e+001
9.511792126549117e-005	3.497128e-001	1.499441e+001	-1.353691e+001
9.511819773334423e-005	3.497522e-001	1.499451e+001	-1.353845e+001
9.511850466376745e-005	3.497959e-001	1.499462e+001	-1.354015e+001
9.511872846914630e-005	3.498278e-001	1.499470e+001	-1.354139e+001
9.511894768436460e-005	3.498589e-001	1.499478e+001	-1.354261e+001
9.511917548480141e-005	3.498912e-001	1.499485e+001	-1.354387e+001
9.511944034240529e-005	3.499288e-001	1.499494e+001	-1.354533e+001
9.511970333285350e-005	3.499661e-001	1.499503e+001	-1.354679e+001
9.512010177379967e-005	3.500224e-001	1.499516e+001	-1.354899e+001
9.512046888221204e-005	3.500743e-001	1.499528e+001	-1.355101e+001
9.512084019150022e-005	3.501267e-001	1.499540e+001	-1.355305e+001
9.512115568924217e-005	3.501711e-001	1.499549e+001	-1.355478e+001
9.512149275303344e-005	3.502185e-001	1.499559e+001	-1.355663e+001
9.512185292748106e-005	3.502691e-001	1.499570e+001	-1.355860e+001
9.512205262240206e-005	3.502972e-001	1.499575e+001	-1.355969e+001
9.512226705110528e-005	3.503272e-001	1.499581e+001	-1.356086e+001
9.512254966459897e-005	3.503668e-001	1.499589e+001	-1.356241e+001
9.512285367087679e-005	3.504093e-001	1.499597e+001	-1.356406e+001
9.512318568216214e-005	3.504557e-001	1.499606e+001	-1.356587e+001
9.512357333621449e-005	3.505098e-001	1.499616e+001	-1.356797e+001
9.512407023690256e-005	3.505790e-001	1.499629e+001	-1.357067e+001
9.512470060931543e-005	3.506666e-001	1.499644e+001	-1.357407e+001
9.512548044641728e-005	3.507745e-001	1.499662e+001	-1.357827e+001
9.512664228896963e-005	3.509348e-001	1.499687e+001	-1.358450e+001
9.512878982840419e-005	3.512289e-001	1.499728e+001	-1.359591e+001
9.513145286443669e-005	3.515897e-001	1.499771e+001	-1.360989e+001
9.513633375369424e-005	3.522399e-001	1.499833e+001	-1.363505e+001
9.514158807841798e-005	3.529235e-001	1.499883e+001	-1.366156e+001
9.514665608820715e-005	3.535665e-001	1.499918e+001	-1.368650e+001
9.515121858191510e-005	3.541315e-001	1.499941e+001	-1.370841e+001
9.515579960938506e-005	3.546856e-001	1.499957e+001	-1.372986e+001
9.516061280313815e-005	3.552534e-001	1.499969e+001	-1.375181e+001
9.516644370051608e-005	3.559213e-001	1.499980e+001	-1.377760e+001
9.517290410014245e-005	3.566358e-001	1.499988e+001	-1.380517e+001
9.518093318959098e-005	3.574863e-001	1.499994e+001	-1.383793e+001
9.519043271535113e-005	3.584387e-001	1.499998e+001	-1.387450e+001
9.520306653057629e-005	3.596145e-001	1.500000e+001	-1.391939e+001
9.522020725737419e-005	3.610435e-001	1.500001e+001	-1.397316e+001
9.524677336749819e-005	3.628788e-001	1.500002e+001	-1.403912e+001
9.529364137700985e-005	3.649871e-001	1.500001e+001	-1.410062e+001
9.538737739603318e-005	3.648747e-001	1.499999e+001	-1.401462e+001
9.557484943407983e-005	3.476879e-001	1.499996e+001	-1.324330e+001
9.577016193407983e-005	3.070799e-001	1.499994e+001	-1.169049e+001
9.596547443407984e-005	2.462298e-001	1.499991e+001	-9.376380e+000
9.616078693407984e-005	1.694307e-001	1.499989e+001	-6.454898e+000
9.635609943407985e-005	8.201117e-002	1.499988e+001	-3.128682e+000
9.655141193407986e-005	-1.003526e-002	1.499988e+001	3.742647e-001
9.674672443407986e-005	-1.004608e-001	1.499989e+001	3.871121e+000
9.681468749999999e-005	-1.305624e-001	1.499989e+001	5.046122e+000
