Freq.	V(Vout+,Vout-)
Step Information: Rl=4  (Run: 1/7)
1.87287287287286e+005	(-1.84804757797268e+001dB,-6.15687344111729e+001°)
1.87487487487486e+005	(-1.85511799924119e+001dB,-6.17019449196824e+001°)
1.87687687687686e+005	(-1.86214875586621e+001dB,-6.18338398349664e+001°)
1.87887887887887e+005	(-1.86914021473049e+001dB,-6.19644382670558e+001°)
1.88088088088087e+005	(-1.87609273820688e+001dB,-6.20937589664562e+001°)
1.88288288288287e+005	(-1.88300668422268e+001dB,-6.22218203323430e+001°)
1.88488488488487e+005	(-1.88988240632316e+001dB,-6.23486404205392e+001°)
1.88688688688687e+005	(-1.89672025373417e+001dB,-6.24742369512831e+001°)
1.88888888888888e+005	(-1.90352057142383e+001dB,-6.25986273167916e+001°)
1.89089089089088e+005	(-1.91028370016343e+001dB,-6.27218285886259e+001°)
1.89289289289288e+005	(-1.91700997658737e+001dB,-6.28438575248648e+001°)
1.89489489489488e+005	(-1.92369973325226e+001dB,-6.29647305770906e+001°)
1.89689689689688e+005	(-1.93035329869520e+001dB,-6.30844638971955e+001°)
1.89889889889889e+005	(-1.93697099749118e+001dB,-6.32030733440105e+001°)
1.90090090090089e+005	(-1.94355315030964e+001dB,-6.33205744897649e+001°)
1.90290290290289e+005	(-1.95010007397019e+001dB,-6.34369826263794e+001°)
1.90490490490489e+005	(-1.95661208149754e+001dB,-6.35523127715984e+001°)
1.90690690690689e+005	(-1.96308948217561e+001dB,-6.36665796749660e+001°)
1.90890890890890e+005	(-1.96953258160075e+001dB,-6.37797978236507e+001°)
1.91091091091090e+005	(-1.97594168173432e+001dB,-6.38919814481216e+001°)
1.91291291291290e+005	(-1.98231708095434e+001dB,-6.40031445276827e+001°)
1.91491491491490e+005	(-1.98865907410643e+001dB,-6.41133007958671e+001°)
1.91691691691690e+005	(-1.99496795255397e+001dB,-6.42224637456967e+001°)
1.91891891891891e+005	(-2.00124400422750e+001dB,-6.43306466348101e+001°)
1.92092092092091e+005	(-2.00748751367335e+001dB,-6.44378624904629e+001°)
1.92292292292291e+005	(-2.01369876210159e+001dB,-6.45441241144047e+001°)
1.92492492492491e+005	(-2.01987802743316e+001dB,-6.46494440876344e+001°)
1.92692692692691e+005	(-2.02602558434636e+001dB,-6.47538347750397e+001°)
1.92892892892892e+005	(-2.03214170432260e+001dB,-6.48573083299211e+001°)
1.93093093093092e+005	(-2.03822665569141e+001dB,-6.49598766984071e+001°)
1.93293293293292e+005	(-2.04428070367482e+001dB,-6.50615516237599e+001°)
1.93493493493492e+005	(-2.05030411043104e+001dB,-6.51623446505779e+001°)
1.93693693693692e+005	(-2.05629713509744e+001dB,-6.52622671288954e+001°)
1.93893893893893e+005	(-2.06226003383286e+001dB,-6.53613302181838e+001°)
1.94094094094093e+005	(-2.06819305985937e+001dB,-6.54595448912570e+001°)
1.94294294294293e+005	(-2.07409646350322e+001dB,-6.55569219380816e+001°)
1.94494494494493e+005	(-2.07997049223530e+001dB,-6.56534719694982e+001°)
1.94694694694693e+005	(-2.08581539071090e+001dB,-6.57492054208521e+001°)
1.94894894894894e+005	(-2.09163140080887e+001dB,-6.58441325555390e+001°)
1.95095095095094e+005	(-2.09741876167018e+001dB,-6.59382634684665e+001°)
1.95295295295294e+005	(-2.10317770973586e+001dB,-6.60316080894335e+001°)
1.95495495495494e+005	(-2.10890847878442e+001dB,-6.61241761864312e+001°)
1.95695695695694e+005	(-2.11461129996856e+001dB,-6.62159773688658e+001°)
1.95895895895895e+005	(-2.12028640185147e+001dB,-6.63070210907060e+001°)
1.96096096096095e+005	(-2.12593401044244e+001dB,-6.63973166535585e+001°)
1.96296296296295e+005	(-2.13155434923197e+001dB,-6.64868732096700e+001°)
1.96496496496495e+005	(-2.13714763922633e+001dB,-6.65756997648621e+001°)
1.96696696696695e+005	(-2.14271409898161e+001dB,-6.66638051813970e+001°)
1.96896896896895e+005	(-2.14825394463717e+001dB,-6.67511981807778e+001°)
1.97097097097096e+005	(-2.15376738994866e+001dB,-6.68378873464849e+001°)
1.97297297297296e+005	(-2.15925464632046e+001dB,-6.69238811266501e+001°)
1.97497497497496e+005	(-2.16471592283765e+001dB,-6.70091878366691e+001°)
1.97697697697696e+005	(-2.17015142629747e+001dB,-6.70938156617559e+001°)
1.97897897897896e+005	(-2.17556136124034e+001dB,-6.71777726594382e+001°)
1.98098098098097e+005	(-2.18094592998029e+001dB,-6.72610667619979e+001°)
1.98298298298297e+005	(-2.18630533263506e+001dB,-6.73437057788561e+001°)
1.98498498498497e+005	(-2.19163976715562e+001dB,-6.74256973989043e+001°)
1.98698698698697e+005	(-2.19694942935533e+001dB,-6.75070491927849e+001°)
1.98898898898897e+005	(-2.20223451293854e+001dB,-6.75877686151199e+001°)
1.99099099099098e+005	(-2.20749520952886e+001dB,-6.76678630066903e+001°)
1.99299299299298e+005	(-2.21273170869690e+001dB,-6.77473395965681e+001°)
1.99499499499498e+005	(-2.21794419798768e+001dB,-6.78262055042007e+001°)
1.99699699699698e+005	(-2.22313286294752e+001dB,-6.79044677414494e+001°)
1.99899899899898e+005	(-2.22829788715062e+001dB,-6.79821332145842e+001°)
2.00100100100099e+005	(-2.23343945222510e+001dB,-6.80592087262340e+001°)
2.00300300300299e+005	(-2.23855773787877e+001dB,-6.81357009772955e+001°)
2.00500500500499e+005	(-2.24365292192447e+001dB,-6.82116165687997e+001°)
2.00700700700699e+005	(-2.24872518030495e+001dB,-6.82869620037386e+001°)
2.00900900900899e+005	(-2.25377468711746e+001dB,-6.83617436888528e+001°)
2.01101101101100e+005	(-2.25880161463793e+001dB,-6.84359679363801e+001°)
2.01301301301300e+005	(-2.26380613334477e+001dB,-6.85096409657676e+001°)
2.01501501501500e+005	(-2.26878841194235e+001dB,-6.85827689053458e+001°)
2.01701701701700e+005	(-2.27374861738406e+001dB,-6.86553577939692e+001°)
2.01901901901900e+005	(-2.27868691489505e+001dB,-6.87274135826198e+001°)
2.02102102102101e+005	(-2.28360346799469e+001dB,-6.87989421359788e+001°)
2.02302302302301e+005	(-2.28849843851855e+001dB,-6.88699492339636e+001°)
2.02502502502501e+005	(-2.29337198664018e+001dB,-6.89404405732336e+001°)
2.02702702702701e+005	(-2.29822427089251e+001dB,-6.90104217686639e+001°)
2.02902902902901e+005	(-2.30305544818887e+001dB,-6.90798983547885e+001°)
2.03103103103102e+005	(-2.30786567384384e+001dB,-6.91488757872133e+001°)
2.03303303303302e+005	(-2.31265510159361e+001dB,-6.92173594440000e+001°)
2.03503503503502e+005	(-2.31742388361620e+001dB,-6.92853546270212e+001°)
2.03703703703702e+005	(-2.32217217055123e+001dB,-6.93528665632877e+001°)
2.03903903903902e+005	(-2.32690011151951e+001dB,-6.94199004062484e+001°)
2.04104104104103e+005	(-2.33160785414227e+001dB,-6.94864612370638e+001°)
2.04304304304303e+005	(-2.33629554456014e+001dB,-6.95525540658531e+001°)
2.04504504504503e+005	(-2.34096332745182e+001dB,-6.96181838329164e+001°)
2.04704704704703e+005	(-2.34561134605248e+001dB,-6.96833554099318e+001°)
2.04904904904903e+005	(-2.35023974217191e+001dB,-6.97480736011280e+001°)
2.05105105105104e+005	(-2.35484865621238e+001dB,-6.98123431444339e+001°)
2.05305305305304e+005	(-2.35943822718622e+001dB,-6.98761687126049e+001°)
2.05505505505504e+005	(-2.36400859273318e+001dB,-6.99395549143258e+001°)
2.05705705705704e+005	(-2.36855988913751e+001dB,-7.00025062952927e+001°)
2.05905905905904e+005	(-2.37309225134479e+001dB,-7.00650273392732e+001°)
2.06106106106105e+005	(-2.37760581297852e+001dB,-7.01271224691446e+001°)
2.06306306306305e+005	(-2.38210070635644e+001dB,-7.01887960479128e+001°)
2.06506506506505e+005	(-2.38657706250669e+001dB,-7.02500523797101e+001°)
2.06706706706705e+005	(-2.39103501118362e+001dB,-7.03108957107737e+001°)
2.06906906906905e+005	(-2.39547468088345e+001dB,-7.03713302304053e+001°)
2.07107107107106e+005	(-2.39989619885969e+001dB,-7.04313600719112e+001°)
2.07307307307306e+005	(-2.40429969113831e+001dB,-7.04909893135248e+001°)
2.07507507507506e+005	(-2.40868528253271e+001dB,-7.05502219793106e+001°)
2.07707707707706e+005	(-2.41305309665848e+001dB,-7.06090620400508e+001°)
2.07907907907906e+005	(-2.41740325594793e+001dB,-7.06675134141150e+001°)
2.08108108108107e+005	(-2.42173588166442e+001dB,-7.07255799683128e+001°)
2.08308308308307e+005	(-2.42605109391645e+001dB,-7.07832655187301e+001°)
2.08508508508507e+005	(-2.43034901167164e+001dB,-7.08405738315493e+001°)
2.08708708708707e+005	(-2.43462975277038e+001dB,-7.08975086238541e+001°)
2.08908908908907e+005	(-2.43889343393943e+001dB,-7.09540735644186e+001°)
2.09109109109108e+005	(-2.44314017080514e+001dB,-7.10102722744815e+001°)
2.09309309309308e+005	(-2.44737007790672e+001dB,-7.10661083285059e+001°)
2.09509509509508e+005	(-2.45158326870908e+001dB,-7.11215852549242e+001°)
2.09709709709708e+005	(-2.45577985561567e+001dB,-7.11767065368692e+001°)
2.09909909909908e+005	(-2.45995994998103e+001dB,-7.12314756128923e+001°)
2.10110110110109e+005	(-2.46412366212320e+001dB,-7.12858958776661e+001°)
2.10310310310309e+005	(-2.46827110133599e+001dB,-7.13399706826766e+001°)
2.10510510510509e+005	(-2.47240237590100e+001dB,-7.13937033369002e+001°)
2.10710710710709e+005	(-2.47651759309953e+001dB,-7.14470971074694e+001°)
2.10910910910909e+005	(-2.48061685922431e+001dB,-7.15001552203260e+001°)
2.11111111111109e+005	(-2.48470027959104e+001dB,-7.15528808608616e+001°)
2.11311311311310e+005	(-2.48876795854984e+001dB,-7.16052771745472e+001°)
2.11511511511510e+005	(-2.49281999949641e+001dB,-7.16573472675504e+001°)
2.11711711711710e+005	(-2.49685650488319e+001dB,-7.17090942073419e+001°)
2.11911911911910e+005	(-2.50087757623024e+001dB,-7.17605210232906e+001°)
2.12112112112110e+005	(-2.50488331413606e+001dB,-7.18116307072481e+001°)
2.12312312312311e+005	(-2.50887381828819e+001dB,-7.18624262141224e+001°)
2.12512512512511e+005	(-2.51284918747367e+001dB,-7.19129104624410e+001°)
2.12712712712711e+005	(-2.51680951958944e+001dB,-7.19630863349043e+001°)
2.12912912912911e+005	(-2.52075491165250e+001dB,-7.20129566789289e+001°)
2.13113113113111e+005	(-2.52468545980995e+001dB,-7.20625243071808e+001°)
2.13313313313312e+005	(-2.52860125934894e+001dB,-7.21117919980995e+001°)
2.13513513513512e+005	(-2.53250240470643e+001dB,-7.21607624964122e+001°)
2.13713713713712e+005	(-2.53638898947886e+001dB,-7.22094385136398e+001°)
2.13913913913912e+005	(-2.54026110643164e+001dB,-7.22578227285926e+001°)
2.14114114114112e+005	(-2.54411884750857e+001dB,-7.23059177878582e+001°)
2.14314314314313e+005	(-2.54796230384106e+001dB,-7.23537263062806e+001°)
2.14514514514513e+005	(-2.55179156575731e+001dB,-7.24012508674305e+001°)
2.14714714714713e+005	(-2.55560672279129e+001dB,-7.24484940240678e+001°)
2.14914914914913e+005	(-2.55940786369165e+001dB,-7.24954582985955e+001°)
2.15115115115113e+005	(-2.56319507643047e+001dB,-7.25421461835060e+001°)
2.15315315315314e+005	(-2.56696844821193e+001dB,-7.25885601418200e+001°)
2.15515515515514e+005	(-2.57072806548086e+001dB,-7.26347026075164e+001°)
2.15715715715714e+005	(-2.57447401393111e+001dB,-7.26805759859567e+001°)
2.15915915915914e+005	(-2.57820637851394e+001dB,-7.27261826543004e+001°)
2.16116116116114e+005	(-2.58192524344613e+001dB,-7.27715249619139e+001°)
2.16316316316315e+005	(-2.58563069221816e+001dB,-7.28166052307726e+001°)
2.16516516516515e+005	(-2.58932280760213e+001dB,-7.28614257558556e+001°)
2.16716716716715e+005	(-2.59300167165965e+001dB,-7.29059888055343e+001°)
2.16916916916915e+005	(-2.59666736574965e+001dB,-7.29502966219532e+001°)
2.17117117117115e+005	(-2.60031997053600e+001dB,-7.29943514214059e+001°)
2.17317317317316e+005	(-2.60395956599513e+001dB,-7.30381553947031e+001°)
2.17517517517516e+005	(-2.60758623142345e+001dB,-7.30817107075352e+001°)
2.17717717717716e+005	(-2.61120004544477e+001dB,-7.31250195008292e+001°)
2.17917917917916e+005	(-2.61480108601756e+001dB,-7.31680838910982e+001°)
2.18118118118116e+005	(-2.61838943044210e+001dB,-7.32109059707867e+001°)
2.18318318318317e+005	(-2.62196515536764e+001dB,-7.32534878086084e+001°)
2.18518518518517e+005	(-2.62552833679933e+001dB,-7.32958314498804e+001°)
2.18718718718717e+005	(-2.62907905010516e+001dB,-7.33379389168494e+001°)
2.18918918918917e+005	(-2.63261737002275e+001dB,-7.33798122090148e+001°)
2.19119119119117e+005	(-2.63614337066612e+001dB,-7.34214533034449e+001°)
2.19319319319318e+005	(-2.63965712553230e+001dB,-7.34628641550884e+001°)
2.19519519519518e+005	(-2.64315870750788e+001dB,-7.35040466970812e+001°)
2.19719719719718e+005	(-2.64664818887552e+001dB,-7.35450028410468e+001°)
2.19919919919918e+005	(-2.65012564132030e+001dB,-7.35857344773937e+001°)
2.20120120120118e+005	(-2.65359113593604e+001dB,-7.36262434756061e+001°)
2.20320320320319e+005	(-2.65704474323155e+001dB,-7.36665316845312e+001°)
2.20520520520519e+005	(-2.66048653313673e+001dB,-7.37066009326610e+001°)
2.20720720720719e+005	(-2.66391657500870e+001dB,-7.37464530284099e+001°)
2.20920920920919e+005	(-2.66733493763775e+001dB,-7.37860897603878e+001°)
2.21121121121119e+005	(-2.67074168925326e+001dB,-7.38255128976684e+001°)
2.21321321321320e+005	(-2.67413689752956e+001dB,-7.38647241900541e+001°)
2.21521521521520e+005	(-2.67752062959170e+001dB,-7.39037253683352e+001°)
2.21721721721720e+005	(-2.68089295202111e+001dB,-7.39425181445464e+001°)
2.21921921921920e+005	(-2.68425393086129e+001dB,-7.39811042122185e+001°)
2.22122122122120e+005	(-2.68760363162330e+001dB,-7.40194852466258e+001°)
2.22322322322321e+005	(-2.69094211929127e+001dB,-7.40576629050304e+001°)
2.22522522522521e+005	(-2.69426945832784e+001dB,-7.40956388269216e+001°)
2.22722722722721e+005	(-2.69758571267948e+001dB,-7.41334146342527e+001°)
2.22922922922921e+005	(-2.70089094578177e+001dB,-7.41709919316728e+001°)
2.23123123123121e+005	(-2.70418522056464e+001dB,-7.42083723067559e+001°)
2.23323323323322e+005	(-2.70746859945751e+001dB,-7.42455573302261e+001°)
2.23523523523522e+005	(-2.71074114439438e+001dB,-7.42825485561789e+001°)
2.23723723723722e+005	(-2.71400291681886e+001dB,-7.43193475222999e+001°)
2.23923923923922e+005	(-2.71725397768914e+001dB,-7.43559557500790e+001°)
2.24124124124122e+005	(-2.72049438748287e+001dB,-7.43923747450222e+001°)
2.24324324324323e+005	(-2.72372420620204e+001dB,-7.44286059968597e+001°)
2.24524524524523e+005	(-2.72694349337774e+001dB,-7.44646509797505e+001°)
2.24724724724723e+005	(-2.73015230807489e+001dB,-7.45005111524849e+001°)
2.24924924924923e+005	(-2.73335070889691e+001dB,-7.45361879586821e+001°)
2.25125125125123e+005	(-2.73653875399034e+001dB,-7.45716828269868e+001°)
2.25325325325324e+005	(-2.73971650104938e+001dB,-7.46069971712611e+001°)
2.25525525525524e+005	(-2.74288400732043e+001dB,-7.46421323907746e+001°)
2.25725725725724e+005	(-2.74604132960648e+001dB,-7.46770898703908e+001°)
2.25925925925924e+005	(-2.74918852427155e+001dB,-7.47118709807513e+001°)
2.26126126126124e+005	(-2.75232564724501e+001dB,-7.47464770784568e+001°)
2.26326326326324e+005	(-2.75545275402586e+001dB,-7.47809095062454e+001°)
2.26526526526525e+005	(-2.75856989968700e+001dB,-7.48151695931685e+001°)
2.26726726726725e+005	(-2.76167713887938e+001dB,-7.48492586547635e+001°)
2.26926926926925e+005	(-2.76477452583617e+001dB,-7.48831779932248e+001°)
2.27127127127125e+005	(-2.76786211437682e+001dB,-7.49169288975711e+001°)
2.27327327327325e+005	(-2.77093995791112e+001dB,-7.49505126438108e+001°)
2.27527527527526e+005	(-2.77400810944316e+001dB,-7.49839304951055e+001°)
2.27727727727726e+005	(-2.77706662157532e+001dB,-7.50171837019297e+001°)
2.27927927927926e+005	(-2.78011554651213e+001dB,-7.50502735022294e+001°)
2.28128128128126e+005	(-2.78315493606413e+001dB,-7.50832011215777e+001°)
2.28328328328326e+005	(-2.78618484165171e+001dB,-7.51159677733281e+001°)
2.28528528528527e+005	(-2.78920531430880e+001dB,-7.51485746587658e+001°)
2.28728728728727e+005	(-2.79221640468667e+001dB,-7.51810229672567e+001°)
2.28928928928927e+005	(-2.79521816305754e+001dB,-7.52133138763940e+001°)
2.29129129129127e+005	(-2.79821063931823e+001dB,-7.52454485521431e+001°)
2.29329329329327e+005	(-2.80119388299379e+001dB,-7.52774281489836e+001°)
2.29529529529528e+005	(-2.80416794324097e+001dB,-7.53092538100502e+001°)
2.29729729729728e+005	(-2.80713286885181e+001dB,-7.53409266672709e+001°)
2.29929929929928e+005	(-2.81008870825702e+001dB,-7.53724478415032e+001°)
2.30130130130128e+005	(-2.81303550952949e+001dB,-7.54038184426687e+001°)
2.30330330330328e+005	(-2.81597332038761e+001dB,-7.54350395698855e+001°)
2.30530530530529e+005	(-2.81890218819867e+001dB,-7.54661123115988e+001°)
2.30730730730729e+005	(-2.82182215998211e+001dB,-7.54970377457094e+001°)
2.30930930930929e+005	(-2.82473328241284e+001dB,-7.55278169397006e+001°)
2.31131131131129e+005	(-2.82763560182447e+001dB,-7.55584509507631e+001°)
2.31331331331329e+005	(-2.83052916421248e+001dB,-7.55889408259185e+001°)
2.31531531531530e+005	(-2.83341401523739e+001dB,-7.56192876021405e+001°)
2.31731731731730e+005	(-2.83629020022790e+001dB,-7.56494923064746e+001°)
2.31931931931930e+005	(-2.83915776418395e+001dB,-7.56795559561563e+001°)
2.32132132132130e+005	(-2.84201675177983e+001dB,-7.57094795587273e+001°)
2.32332332332330e+005	(-2.84486720736711e+001dB,-7.57392641121505e+001°)
2.32532532532531e+005	(-2.84770917497772e+001dB,-7.57689106049226e+001°)
2.32732732732731e+005	(-2.85054269832683e+001dB,-7.57984200161862e+001°)
2.32932932932931e+005	(-2.85336782081582e+001dB,-7.58277933158392e+001°)
2.33133133133131e+005	(-2.85618458553512e+001dB,-7.58570314646436e+001°)
2.33333333333331e+005	(-2.85899303526711e+001dB,-7.58861354143323e+001°)
2.33533533533532e+005	(-2.86179321248891e+001dB,-7.59151061077144e+001°)
2.33733733733732e+005	(-2.86458515937517e+001dB,-7.59439444787789e+001°)
2.33933933933932e+005	(-2.86736891780085e+001dB,-7.59726514527980e+001°)
2.34134134134132e+005	(-2.87014452934393e+001dB,-7.60012279464273e+001°)
2.34334334334332e+005	(-2.87291203528813e+001dB,-7.60296748678058e+001°)
2.34534534534533e+005	(-2.87567147662554e+001dB,-7.60579931166546e+001°)
2.34734734734733e+005	(-2.87842289405932e+001dB,-7.60861835843731e+001°)
2.34934934934933e+005	(-2.88116632800624e+001dB,-7.61142471541353e+001°)
2.35135135135133e+005	(-2.88390181859931e+001dB,-7.61421847009836e+001°)
2.35335335335333e+005	(-2.88662940569032e+001dB,-7.61699970919222e+001°)
2.35535535535534e+005	(-2.88934912885236e+001dB,-7.61976851860088e+001°)
2.35735735735734e+005	(-2.89206102738233e+001dB,-7.62252498344448e+001°)
2.35935935935934e+005	(-2.89476514030338e+001dB,-7.62526918806650e+001°)
2.36136136136134e+005	(-2.89746150636741e+001dB,-7.62800121604254e+001°)
2.36336336336334e+005	(-2.90015016405742e+001dB,-7.63072115018903e+001°)
2.36536536536535e+005	(-2.90283115158994e+001dB,-7.63342907257175e+001°)
2.36736736736735e+005	(-2.90550450691741e+001dB,-7.63612506451438e+001°)
2.36936936936935e+005	(-2.90817026773046e+001dB,-7.63880920660673e+001°)
2.37137137137135e+005	(-2.91082847146030e+001dB,-7.64148157871307e+001°)
2.37337337337335e+005	(-2.91347915528094e+001dB,-7.64414225998019e+001°)
2.37537537537536e+005	(-2.91612235611149e+001dB,-7.64679132884541e+001°)
2.37737737737736e+005	(-2.91875811061842e+001dB,-7.64942886304454e+001°)
2.37937937937936e+005	(-2.92138645521771e+001dB,-7.65205493961962e+001°)
2.38138138138136e+005	(-2.92400742607710e+001dB,-7.65466963492665e+001°)
2.38338338338336e+005	(-2.92662105911827e+001dB,-7.65727302464318e+001°)
2.38538538538537e+005	(-2.92922739001892e+001dB,-7.65986518377580e+001°)
2.38738738738737e+005	(-2.93182645421495e+001dB,-7.66244618666754e+001°)
2.38938938938937e+005	(-2.93441828690253e+001dB,-7.66501610700517e+001°)
2.39139139139137e+005	(-2.93700292304022e+001dB,-7.66757501782640e+001°)
2.39339339339337e+005	(-2.93958039735097e+001dB,-7.67012299152698e+001°)
2.39539539539538e+005	(-2.94215074432419e+001dB,-7.67266009986776e+001°)
2.39739739739738e+005	(-2.94471399821775e+001dB,-7.67518641398155e+001°)
2.39939939939938e+005	(-2.94727019306001e+001dB,-7.67770200438000e+001°)
2.40140140140138e+005	(-2.94981936265171e+001dB,-7.68020694096033e+001°)
2.40340340340338e+005	(-2.95236154056801e+001dB,-7.68270129301200e+001°)
2.40540540540539e+005	(-2.95489676016037e+001dB,-7.68518512922328e+001°)
2.40740740740739e+005	(-2.95742505455847e+001dB,-7.68765851768771e+001°)
2.40940940940939e+005	(-2.95994645667210e+001dB,-7.69012152591054e+001°)
2.41141141141139e+005	(-2.96246099919303e+001dB,-7.69257422081506e+001°)
2.41341341341339e+005	(-2.96496871459688e+001dB,-7.69501666874879e+001°)
2.41541541541539e+005	(-2.96746963514492e+001dB,-7.69744893548970e+001°)
2.41741741741740e+005	(-2.96996379288590e+001dB,-7.69987108625225e+001°)
2.41941941941940e+005	(-2.97245121965785e+001dB,-7.70228318569341e+001°)
2.42142142142140e+005	(-2.97493194708985e+001dB,-7.70468529791860e+001°)
2.42342342342340e+005	(-2.97740600660380e+001dB,-7.70707748648753e+001°)
2.42542542542540e+005	(-2.97987342941612e+001dB,-7.70945981441998e+001°)
2.42742742742741e+005	(-2.98233424653953e+001dB,-7.71183234420152e+001°)
2.42942942942941e+005	(-2.98478848878469e+001dB,-7.71419513778913e+001°)
2.43143143143141e+005	(-2.98723618676197e+001dB,-7.71654825661676e+001°)
2.43343343343341e+005	(-2.98967737088302e+001dB,-7.71889176160086e+001°)
2.43543543543541e+005	(-2.99211207136251e+001dB,-7.72122571314575e+001°)
2.43743743743742e+005	(-2.99454031821971e+001dB,-7.72355017114902e+001°)
2.43943943943942e+005	(-2.99696214128015e+001dB,-7.72586519500680e+001°)
2.44144144144142e+005	(-2.99937757017719e+001dB,-7.72817084361900e+001°)
2.44344344344342e+005	(-3.00178663435361e+001dB,-7.73046717539444e+001°)
2.44544544544542e+005	(-3.00418936306322e+001dB,-7.73275424825601e+001°)
2.44744744744743e+005	(-3.00658578537236e+001dB,-7.73503211964560e+001°)
2.44944944944943e+005	(-3.00897593016148e+001dB,-7.73730084652917e+001°)
2.45145145145143e+005	(-3.01135982612664e+001dB,-7.73956048540161e+001°)
2.45345345345343e+005	(-3.01373750178106e+001dB,-7.74181109229160e+001°)
2.45545545545543e+005	(-3.01610898545653e+001dB,-7.74405272276637e+001°)
2.45745745745744e+005	(-3.01847430530500e+001dB,-7.74628543193649e+001°)
2.45945945945944e+005	(-3.02083348929994e+001dB,-7.74850927446049e+001°)
2.46146146146144e+005	(-3.02318656523787e+001dB,-7.75072430454951e+001°)
2.46346346346344e+005	(-3.02553356073973e+001dB,-7.75293057597182e+001°)
2.46546546546544e+005	(-3.02787450325237e+001dB,-7.75512814205736e+001°)
2.46746746746745e+005	(-3.03020942004990e+001dB,-7.75731705570220e+001°)
2.46946946946945e+005	(-3.03253833823510e+001dB,-7.75949736937286e+001°)
2.47147147147145e+005	(-3.03486128474081e+001dB,-7.76166913511075e+001°)
2.47347347347345e+005	(-3.03717828633129e+001dB,-7.76383240453640e+001°)
2.47547547547545e+005	(-3.03948936960357e+001dB,-7.76598722885370e+001°)
2.47747747747746e+005	(-3.04179456098880e+001dB,-7.76813365885412e+001°)
2.47947947947946e+005	(-3.04409388675355e+001dB,-7.77027174492081e+001°)
2.48148148148146e+005	(-3.04638737300115e+001dB,-7.77240153703270e+001°)
2.48348348348346e+005	(-3.04867504567300e+001dB,-7.77452308476857e+001°)
2.48548548548546e+005	(-3.05095693054981e+001dB,-7.77663643731098e+001°)
2.48748748748747e+005	(-3.05323305325292e+001dB,-7.77874164345026e+001°)
2.48948948948947e+005	(-3.05550343924555e+001dB,-7.78083875158840e+001°)
2.49149149149147e+005	(-3.05776811383404e+001dB,-7.78292780974287e+001°)
2.49349349349347e+005	(-3.06002710216912e+001dB,-7.78500886555046e+001°)
2.49549549549547e+005	(-3.06228042924709e+001dB,-7.78708196627103e+001°)
2.49749749749748e+005	(-3.06452811991108e+001dB,-7.78914715879120e+001°)
2.49949949949948e+005	(-3.06677019885221e+001dB,-7.79120448962807e+001°)
2.50150150150148e+005	(-3.06900669061083e+001dB,-7.79325400493279e+001°)
2.50350350350348e+005	(-3.07123761957767e+001dB,-7.79529575049420e+001°)
2.50550550550548e+005	(-3.07346300999500e+001dB,-7.79732977174233e+001°)
2.50750750750749e+005	(-3.07568288595783e+001dB,-7.79935611375194e+001°)
2.50950950950949e+005	(-3.07789727141500e+001dB,-7.80137482124594e+001°)
2.51151151151149e+005	(-3.08010619017036e+001dB,-7.80338593859887e+001°)
2.51351351351349e+005	(-3.08230966588391e+001dB,-7.80538950984020e+001°)
2.51551551551549e+005	(-3.08450772207283e+001dB,-7.80738557865775e+001°)
2.51751751751750e+005	(-3.08670038211269e+001dB,-7.80937418840096e+001°)
2.51951951951950e+005	(-3.08888766923848e+001dB,-7.81135538208415e+001°)
2.52152152152150e+005	(-3.09106960654569e+001dB,-7.81332920238976e+001°)
2.52352352352350e+005	(-3.09324621699142e+001dB,-7.81529569167153e+001°)
2.52552552552550e+005	(-3.09541752339543e+001dB,-7.81725489195767e+001°)
2.52752752752751e+005	(-3.09758354844117e+001dB,-7.81920684495396e+001°)
2.52952952952951e+005	(-3.09974431467684e+001dB,-7.82115159204684e+001°)
2.53153153153151e+005	(-3.10189984451646e+001dB,-7.82308917430647e+001°)
2.53353353353351e+005	(-3.10405016024081e+001dB,-7.82501963248972e+001°)
2.53553553553551e+005	(-3.10619528399852e+001dB,-7.82694300704317e+001°)
2.53753753753752e+005	(-3.10833523780706e+001dB,-7.82885933810603e+001°)
2.53953953953952e+005	(-3.11047004355368e+001dB,-7.83076866551306e+001°)
2.54154154154152e+005	(-3.11259972299650e+001dB,-7.83267102879748e+001°)
2.54354354354352e+005	(-3.11472429776537e+001dB,-7.83456646719376e+001°)
2.54554554554552e+005	(-3.11684378936293e+001dB,-7.83645501964048e+001°)
2.54754754754753e+005	(-3.11895821916553e+001dB,-7.83833672478308e+001°)
2.54954954954953e+005	(-3.12106760842418e+001dB,-7.84021162097662e+001°)
2.55155155155153e+005	(-3.12317197826551e+001dB,-7.84207974628852e+001°)
2.55355355355353e+005	(-3.12527134969267e+001dB,-7.84394113850124e+001°)
2.55555555555553e+005	(-3.12736574358629e+001dB,-7.84579583511489e+001°)
2.55755755755753e+005	(-3.12945518070538e+001dB,-7.84764387334995e+001°)
2.55955955955954e+005	(-3.13153968168824e+001dB,-7.84948529014980e+001°)
2.56156156156154e+005	(-3.13361926705336e+001dB,-7.85132012218331e+001°)
2.56356356356354e+005	(-3.13569395720030e+001dB,-7.85314840584740e+001°)
2.56556556556554e+005	(-3.13776377241060e+001dB,-7.85497017726953e+001°)
2.56756756756754e+005	(-3.13982873284863e+001dB,-7.85678547231021e+001°)
2.56956956956955e+005	(-3.14188885856247e+001dB,-7.85859432656544e+001°)
